2007-08-01,B. Soleng,1000
2007-08-01,C. Downey,931
2007-08-01,C. Kuecherer,961
2007-08-01,D. Hogg,943
2007-08-01,D. Jaskot,942
2007-08-01,D. Jones,952
2007-08-01,G. Wintrob,988
2007-08-01,J. Bayer,939
2007-08-01,J. Cahill,989
2007-08-01,J. Carrieri,945
2007-08-01,J. Flores,943
2007-08-01,J. Nickel,947
2007-08-01,J. Proud,929
2007-08-01,L. Steffen,925
2007-08-01,M. Buono,952
2007-08-01,M. Lyons,937
2007-08-01,M. Mattioli,920
2007-08-01,M. Proud,808
2007-08-01,P. Barnett,936
2007-08-01,P. Skidd,886
2007-08-01,S. Ditter,934
2007-08-01,S. Soleng,1000
2007-08-01,T. Downey,890
2007-08-01,T. Pazar,906
2007-08-01,W. Cooper,911
2007-08-01,W. Fix,900
2007-11-01,A. Barber,950
2007-11-01,A. Goodman,982
2007-11-01,A. Tabaczynski,942
2007-11-01,B. Cowperthwait,988
2007-11-01,B. Soleng,999
2007-11-01,C. Downey,931
2007-11-01,C. Kuecherer,961
2007-11-01,D. Hogg,943
2007-11-01,D. Jaskot,942
2007-11-01,D. Jones,938
2007-11-01,G. Wintrob,979
2007-11-01,J. Bayer,938
2007-11-01,J. Cahill,989
2007-11-01,J. Carrieri,945
2007-11-01,J. Flores,943
2007-11-01,J. Nickel,947
2007-11-01,J. Proud,929
2007-11-01,L. Steffen,925
2007-11-01,M. Buono,959
2007-11-01,M. Lyons,938
2007-11-01,M. Mattioli,920
2007-11-01,M. Proud,808
2007-11-01,M. Rodriguez,936
2007-11-01,P. Barnett,936
2007-11-01,P. Skidd,886
2007-11-01,S. Ditter,934
2007-11-01,S. Soleng,1002
2007-11-01,T. Downey,890
2007-11-01,T. Pazar,906
2007-11-01,W. Cooper,931
2007-11-01,W. Fix,900
2008-01-01,A. Barber,950
2008-01-01,A. Goodman,982
2008-01-01,A. Tabaczynski,942
2008-01-01,B. Cowperthwait,987
2008-01-01,B. Soleng,998
2008-01-01,C. Carlson,895
2008-01-01,C. Downey,931
2008-01-01,C. Kuecherer,961
2008-01-01,D. Hogg,943
2008-01-01,D. Jaskot,942
2008-01-01,D. Jones,938
2008-01-01,G. Wintrob,982
2008-01-01,J. Bayer,938
2008-01-01,J. Cahill,994
2008-01-01,J. Carrieri,945
2008-01-01,J. Flores,943
2008-01-01,J. Nickel,947
2008-01-01,J. Proud,929
2008-01-01,L. Steffen,925
2008-01-01,M. Buono,959
2008-01-01,M. Lyons,938
2008-01-01,M. Mattioli,920
2008-01-01,M. Proud,808
2008-01-01,M. Rodriguez,936
2008-01-01,P. Barnett,938
2008-01-01,P. Skidd,886
2008-01-01,S. Ditter,934
2008-01-01,S. Soleng,991
2008-01-01,T. Downey,890
2008-01-01,T. Pazar,906
2008-01-01,W. Cooper,931
2008-01-01,W. Fix,900
2008-04-01,A. Barber,950
2008-04-01,A. Goodman,982
2008-04-01,A. Tabaczynski,942
2008-04-01,B. Cowperthwait,987
2008-04-01,B. Soleng,997
2008-04-01,C. Carlson,904
2008-04-01,C. Downey,931
2008-04-01,C. Kuecherer,961
2008-04-01,D. Hogg,943
2008-04-01,D. Jaskot,942
2008-04-01,D. Jones,938
2008-04-01,G. Wintrob,982
2008-04-01,J. Bayer,938
2008-04-01,J. Cahill,994
2008-04-01,J. Carrieri,945
2008-04-01,J. Flores,943
2008-04-01,J. Nickel,947
2008-04-01,J. Proud,929
2008-04-01,L. Steffen,925
2008-04-01,M. Buono,959
2008-04-01,M. Lyons,938
2008-04-01,M. Mattioli,920
2008-04-01,M. Proud,808
2008-04-01,M. Rodriguez,936
2008-04-01,P. Barnett,938
2008-04-01,P. Skidd,886
2008-04-01,S. Ditter,934
2008-04-01,S. Soleng,988
2008-04-01,T. Downey,890
2008-04-01,T. Pazar,906
2008-04-01,W. Cooper,931
2008-04-01,W. Fix,900
2008-06-01,A. Barber,953
2008-06-01,A. Goodman,994
2008-06-01,A. Tabaczynski,942
2008-06-01,B. Cowperthwait,987
2008-06-01,B. Soleng,996
2008-06-01,C. Carlson,906
2008-06-01,C. Davidson,951
2008-06-01,C. Downey,931
2008-06-01,C. Kuecherer,961
2008-06-01,D. Hogg,991
2008-06-01,D. Jaskot,942
2008-06-01,D. Jones,938
2008-06-01,G. Wintrob,985
2008-06-01,J. Bayer,945
2008-06-01,J. Cahill,994
2008-06-01,J. Carrieri,945
2008-06-01,J. Flores,943
2008-06-01,J. Nickel,963
2008-06-01,J. Proud,929
2008-06-01,L. Steffen,925
2008-06-01,M. Buono,962
2008-06-01,M. Lyons,938
2008-06-01,M. Mattioli,920
2008-06-01,M. Proud,808
2008-06-01,M. Rodriguez,936
2008-06-01,P. Barnett,937
2008-06-01,P. Skidd,886
2008-06-01,S. Ditter,934
2008-06-01,S. Soleng,984
2008-06-01,T. Downey,890
2008-06-01,T. Pazar,906
2008-06-01,W. Cooper,955
2008-06-01,W. Fix,900
2008-09-01,A. Barber,947
2008-09-01,A. Goodman,994
2008-09-01,A. Tabaczynski,943
2008-09-01,B. Cowperthwait,987
2008-09-01,B. Soleng,996
2008-09-01,C. Carlson,914
